dataset,model_type,model_config_name,inference_method,discovery_method,adjacency_fscore,adjacency_precision,adjacency_recall,causal_accuracy,nnz,orientation_fscore,orientation_precision,orientation_recall,shd,ATE RMSE,ATE RMSE ML Graph,Normalised ATE RMSE,Normalised ATE RMSE ML Graph,CATE RMSE,CATE RMSE ML Graph,Normalised CATE RMSE,Normalised CATE RMSE ML Graph
csuite_nonlin_simpson,deci_spline,deci_spline,deci_spline,deci_spline,0.9828571428571429,1.0,0.97,0.75,3.88,0.7628571428571428,0.78,0.75,1.0,1.997898999746695,1.997898999746695,0.1794284078028644,0.1794284078028644,0.9517136560774457,0.9517136560774457,0.08801128296618549,0.08801128296618549
csuite_nonlin_simpson,deci_spline,deci_spline,deci_spline,deci_spline,0.8617460317460318,0.998,0.76,0.76,3.05,0.8617460317460318,0.998,0.76,0.97,4.933721077998534,4.933721077998534,0.44309032522713165,0.44309032522713165,3.8608810631579766,3.8608810631579766,0.25313332258229343,0.25313332258229343
csuite_nonlin_simpson,deci_spline,true_graph_deci_spline,deci_spline,true_graph,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.8351058550227357,0.8351058550227357,0.07499964409240867,0.07499964409240867,0.2783117620295894,0.2783117620295894,0.03923064424161998,0.03923064424161998
csuite_nonlin_simpson,deci_spline,true_graph_deci_spline,deci_spline,true_graph,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.5831617495335562,0.5831617495335562,0.05237290985360371,0.05237290985360371,0.14051756542390703,0.14051756542390703,0.03239866299991695,0.03239866299991695
csuite_nonlin_simpson,deci_spline,true_graph_deci_spline,deci_spline,true_graph,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.7641663531517533,0.7641663531517533,0.06862867044826909,0.06862867044826909,0.2975957719630611,0.2975957719630611,0.026668831244755664,0.026668831244755664
csuite_nonlin_simpson,deci_spline,true_graph_deci_spline,deci_spline,true_graph,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.21727315670139302,0.21727315670139302,0.01951298667759188,0.01951298667759188,0.0621084244900334,0.0621084244900334,0.07130425749783603,0.07130425749783603
csuite_nonlin_simpson,deci_spline,true_graph_deci_spline,deci_spline,true_graph,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.25003502765800034,0.25003502765800034,0.022455282731164983,0.022455282731164983,0.021703747098981152,0.021703747098981152,0.05638967035775272,0.05638967035775272
csuite_nonlin_simpson,deci_spline,true_graph_deci_spline,deci_spline,true_graph,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.9044923857262281,0.9044923857262281,0.08123114765123352,0.08123114765123352,0.1944145886248958,0.1944145886248958,0.08435530588467804,0.08435530588467804
csuite_nonlin_simpson,deci_spline,true_graph_deci_spline,deci_spline,true_graph,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.3190774552294906,0.3190774552294906,0.0286558828874115,0.0286558828874115,0.04714849870866655,0.04714849870866655,0.04999546660547344,0.04999546660547344
csuite_nonlin_simpson,deci_spline,true_graph_deci_spline,deci_spline,true_graph,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.6608071726476696,0.6608071726476696,0.05934613254620008,0.05934613254620008,0.2110200254268062,0.2110200254268062,0.025747511074591556,0.025747511074591556
csuite_nonlin_simpson,deci_spline,true_graph_deci_spline,deci_spline,true_graph,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.8239812435304668,0.8239812435304668,0.07400055888953677,0.07400055888953677,0.22430756967729448,0.22430756967729448,0.066837032795597,0.066837032795597
csuite_nonlin_simpson,deci_spline,true_graph_deci_spline,deci_spline,true_graph,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.31887336995656756,0.31887336995656756,0.028637554285425304,0.028637554285425304,0.030660959894121875,0.030660959894121875,0.056464282334495464,0.056464282334495464
csuite_nonlin_simpson,deci_spline,true_graph_deci_spline,deci_spline,true_graph,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.47911628816369145,0.47911628816369145,0.043028738063603966,0.043028738063603966,0.06743768137163042,0.06743768137163042,0.04314279510145275,0.04314279510145275
csuite_nonlin_simpson,deci_spline,true_graph_deci_spline,deci_spline,true_graph,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.18497677753473796,0.18497677753473796,0.016612495765686297,0.016612495765686297,0.049527076070843945,0.049527076070843945,0.0666470225012788,0.0666470225012788
csuite_nonlin_simpson,deci_spline,true_graph_deci_spline,deci_spline,true_graph,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.7543574609173382,0.7543574609173382,0.06774774808124806,0.06774774808124806,0.21119502466386675,0.21119502466386675,0.05228757812147228,0.05228757812147228
csuite_nonlin_simpson,deci_spline,true_graph_deci_spline,deci_spline,true_graph,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.08247072914260589,0.08247072914260589,0.007406576419665578,0.007406576419665578,0.04604295175737261,0.04604295175737261,0.05501702754263965,0.05501702754263965
csuite_nonlin_simpson,deci_spline,true_graph_deci_spline,deci_spline,true_graph,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.3312234648017134,0.3312234648017134,0.029746698368563362,0.029746698368563362,0.11812511366075396,0.11812511366075396,0.03776974929933635,0.03776974929933635
csuite_nonlin_simpson,deci_spline,true_graph_deci_spline,deci_spline,true_graph,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.11781145861168252,0.11781145861168252,0.01058047601120271,0.01058047601120271,0.17367961723142744,0.17367961723142744,0.088979331548039,0.088979331548039
csuite_nonlin_simpson,deci_spline,true_graph_deci_spline,deci_spline,true_graph,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.028401175267055212,0.028401175267055212,0.0025506683063284408,0.0025506683063284408,0.12221708614164473,0.12221708614164473,0.0784187619618067,0.0784187619618067
csuite_nonlin_simpson,deci_spline,true_graph_deci_spline,deci_spline,true_graph,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,1.037491253118023,1.037491253118023,0.09317558278970256,0.09317558278970256,0.4636906115359676,0.4636906115359676,0.007543426468323788,0.007543426468323788
csuite_nonlin_simpson,deci_spline,true_graph_deci_spline,deci_spline,true_graph,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.6672371147608307,0.6672371147608307,0.059923596309767846,0.059923596309767846,0.18612912576860308,0.18612912576860308,0.03657804383401958,0.03657804383401958
csuite_nonlin_simpson,deci_spline,true_graph_deci_spline,deci_spline,true_graph,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.8179570733932702,0.8179570733932702,0.07345953691785967,0.07345953691785967,0.33259132784074663,0.33259132784074663,0.004555839583922305,0.004555839583922305
csuite_nonlin_simpson,deci_gaussian,true_graph_deci_gaussian,deci_gaussian,true_graph,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.15195106129589653,0.15195106129589653,0.013646504150475747,0.013646504150475747,0.26346113998228193,0.26346113998228193,0.1118683866268882,0.1118683866268882
csuite_nonlin_simpson,deci_gaussian,true_graph_deci_gaussian,deci_gaussian,true_graph,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.24153929367758487,0.24153929367758487,0.021692293199954804,0.021692293199954804,0.09926369506651045,0.09926369506651045,0.07689678902243463,0.07689678902243463
csuite_nonlin_simpson,deci_gaussian,true_graph_deci_gaussian,deci_gaussian,true_graph,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.06279817476439442,0.06279817476439442,0.00563981287959453,0.00563981287959453,0.14339282829099775,0.14339282829099775,0.09809804382239667,0.09809804382239667
csuite_nonlin_simpson,deci_gaussian,true_graph_deci_gaussian,deci_gaussian,true_graph,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.4372795793526727,0.4372795793526727,0.039271444000875955,0.039271444000875955,0.03148880321317793,0.03148880321317793,0.06833228609030334,0.06833228609030334
csuite_nonlin_simpson,deci_gaussian,true_graph_deci_gaussian,deci_gaussian,true_graph,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.5631628720707416,0.5631628720707416,0.05057683971119353,0.05057683971119353,0.11193540971940874,0.11193540971940874,0.048103507146883884,0.048103507146883884
csuite_nonlin_simpson,deci_gaussian,true_graph_deci_gaussian,deci_gaussian,true_graph,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.44349443851331416,0.44349443851331416,0.03982959147682785,0.03982959147682785,0.04450944345659136,0.04450944345659136,0.03997230856185047,0.03997230856185047
csuite_nonlin_simpson,deci_gaussian,true_graph_deci_gaussian,deci_gaussian,true_graph,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.8630505921401936,0.8630505921401936,0.07750932035136476,0.07750932035136476,0.33666268270677446,0.33666268270677446,0.02494128374819843,0.02494128374819843
csuite_nonlin_simpson,deci_gaussian,true_graph_deci_gaussian,deci_gaussian,true_graph,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.11003497121148609,0.11003497121148609,0.009882080970866847,0.009882080970866847,0.24379172641569258,0.24379172641569258,0.11605403898720829,0.11605403898720829
